parameter,mean,median,sd,lower,upper,truth,bias,rmse,coverage,width,regime,replicate,start
eta_EE,0.07617323313791863,0.0769285518947001,0.013265031794303196,0.050244648536588776,0.10173132514431871,0.08,-0.003826766862081374,0.003826766862081374,TRUE,0.05148667660772993,Moderate,7,high
eta_EI,0.07566850884076569,0.07581890786871434,0.012755161078437813,0.05222537513148915,0.10088816890930953,0.08,-0.004331491159234313,0.004331491159234313,TRUE,0.04866279377782038,Moderate,7,high
eta_ER,0.07324174866498911,0.07307411942740157,0.01201602859409935,0.0520038220610155,0.0983221677738011,0.08,-0.006758251335010887,0.006758251335010887,TRUE,0.04631834571278559,Moderate,7,high
eta_II,0.07648231739322106,0.07644509482348436,0.013390353162243523,0.05164773122550919,0.10279395764976433,0.04,0.03648231739322106,0.03648231739322106,FALSE,0.05114622642425514,Moderate,7,high
eta_IR,0.07773587370630157,0.07458088172461849,0.01684174311810696,0.05334023368799938,0.11514944810820026,0.08,-0.002264126293698432,0.002264126293698432,TRUE,0.061809214420200875,Moderate,7,high
eta_RR,0.07729225480604991,0.07676263046483867,0.013245240929581518,0.053458222514186866,0.10345417449333998,0.08,-0.0027077451939500896,0.0027077451939500896,TRUE,0.04999595197915311,Moderate,7,high
eta_SE,0.07509173316091856,0.07519797345383741,0.012694116343123257,0.05283369683125293,0.1002407826815569,0.08,-0.004908266839081438,0.004908266839081438,TRUE,0.04740708585030397,Moderate,7,high
eta_SI,0.07462713203756541,0.07593411756279775,0.012503117342469963,0.04715719966502038,0.09634308366116491,0.05,0.024627132037565405,0.024627132037565405,TRUE,0.04918588399614453,Moderate,7,high
eta_SR,0.0744397494952339,0.07153738462491926,0.014751478431939377,0.049768614377348135,0.10338287090057746,0.08,-0.005560250504766107,0.005560250504766107,TRUE,0.05361425652322933,Moderate,7,high
eta_SS,0.07519251437289201,0.07437777416147001,0.013296923416407907,0.05116896915656313,0.108481796303514,0.08,-0.004807485627107991,0.004807485627107991,TRUE,0.057312827146950865,Moderate,7,high
gamma,0.27171160386215193,0.27403244366631574,0.06354768310235005,0.16378690152130934,0.39910463570876853,0.25,0.02171160386215193,0.02171160386215193,TRUE,0.2353177341874592,Moderate,7,high
kappa,0.3746142272473913,0.3707485644061813,0.09021765484451595,0.2216734204975741,0.5375763302152717,0.4,-0.025385772752608726,0.025385772752608726,TRUE,0.31590290971769763,Moderate,7,high
p_E,0.6048722129291532,0.6060299259086281,0.04282030094342275,0.5287275619836342,0.6825714366786922,0.6,0.004872212929153186,0.004872212929153186,TRUE,0.153843874695058,Moderate,7,high
p_I,0.8447493144013865,0.8428018020262259,0.030989172951431783,0.7857795906921246,0.9034542687759513,0.85,-0.005250685598613525,0.005250685598613525,TRUE,0.1176746780838267,Moderate,7,high
s,0.8986257590985234,0.9006178728036496,0.011042956056951676,0.877157403052032,0.9192511402697932,0.9,-0.0013742409014766421,0.0013742409014766421,TRUE,0.04209373721776111,Moderate,7,high
tau_EE,0.07531786281745836,0.07599859131676409,0.014344933938953933,0.05128228049690406,0.10285366864440909,0.03,0.045317862817458365,0.045317862817458365,FALSE,0.05157138814750503,Moderate,7,high
tau_EI,0.07461584860571935,0.07401437677639852,0.013582919285159025,0.05257113847930674,0.1018639699926194,0.03,0.04461584860571935,0.04461584860571935,FALSE,0.049292831513312665,Moderate,7,high
tau_ER,0.07370974927661549,0.07224503152166528,0.014356175404379974,0.052539619325257754,0.10389812845550074,0.03,0.04370974927661549,0.04370974927661549,FALSE,0.05135850913024299,Moderate,7,high
tau_II,0.0758611101477147,0.07602887545358064,0.013253633616857073,0.04936944604290268,0.10058145548922277,0.07,0.00586111014771469,0.00586111014771469,TRUE,0.051212009446320095,Moderate,7,high
tau_IR,0.07523943012927455,0.0738226124001147,0.012545513857762524,0.05232609198460217,0.10202975424779298,0.03,0.04523943012927455,0.04523943012927455,FALSE,0.04970366226319081,Moderate,7,high
tau_RR,0.07414389165557968,0.07340379350521105,0.012579212984580293,0.05106522474843798,0.09893405043953901,0.03,0.04414389165557968,0.04414389165557968,FALSE,0.047868825691101034,Moderate,7,high
tau_SE,0.07423114104995862,0.07430262581323577,0.012894344881287864,0.0476017849606157,0.1000683609314752,0.03,0.04423114104995862,0.04423114104995862,FALSE,0.0524665759708595,Moderate,7,high
tau_SI,0.0748555690661563,0.0745841565357804,0.011918136496995569,0.05107805774485404,0.09923100080618753,0.06,0.014855569066156302,0.014855569066156302,TRUE,0.04815294306133349,Moderate,7,high
tau_SR,0.07546487158987114,0.07559997848129188,0.012738164638549525,0.05274072972247612,0.10335114326547015,0.03,0.04546487158987114,0.04546487158987114,FALSE,0.05061041354299403,Moderate,7,high
tau_SS,0.07461850163391022,0.0727957573478456,0.013280870859281639,0.04800781674198065,0.10286320917818235,0.03,0.04461850163391022,0.04461850163391022,FALSE,0.0548553924362017,Moderate,7,high
xi,0.06114082149153676,0.059871391430442816,0.01692135470237267,0.03135536323272903,0.09670010377632031,0.05,0.011140821491536758,0.011140821491536758,TRUE,0.06534474054359128,Moderate,7,high
beta,0.3180533433975638,0.31289085915617876,0.05545711145368969,0.2224758221101031,0.4332437576485251,0.3,0.018053343397563815,0.018053343397563815,TRUE,0.21076793553842196,Moderate,8,low
c,0.9507432757759477,0.9501241548611045,0.006064545010065139,0.9407989104374445,0.9630006114655514,0.95,7.432757759477937e-4,7.432757759477937e-4,TRUE,0.022201701028106924,Moderate,8,low
eta_EE,0.07521767752530135,0.07454698696358807,0.014115482451844692,0.046888268223458464,0.10188276491762735,0.08,-0.004782322474698647,0.004782322474698647,TRUE,0.054994496694168886,Moderate,8,low
eta_EI,0.07682288429562874,0.0758306571659033,0.0120044215711271,0.05543240083575566,0.10392693006353912,0.08,-0.003177115704371264,0.003177115704371264,TRUE,0.04849452922778346,Moderate,8,low
eta_ER,0.07809138170630837,0.07798530212410348,0.013711688824146858,0.052412271797569195,0.10671773219238226,0.08,-0.0019086182936916274,0.0019086182936916274,TRUE,0.054305460394813064,Moderate,8,low
eta_II,0.07699434077040081,0.07662013856693058,0.011808036491124727,0.05316013771963793,0.10120210385981401,0.04,0.036994340770400806,0.036994340770400806,FALSE,0.048041966140176084,Moderate,8,low
eta_IR,0.07564970908085297,0.07429496059734797,0.013689290548663146,0.05032666497599434,0.10323642624728532,0.08,-0.004350290919147029,0.004350290919147029,TRUE,0.05290976127129098,Moderate,8,low
eta_RR,0.07651588178656443,0.07486556957546373,0.013490630525854702,0.054432970983345236,0.10381504981118737,0.08,-0.003484118213435569,0.003484118213435569,TRUE,0.04938207882784214,Moderate,8,low
eta_SE,0.07413003123348921,0.07391621659815538,0.012287476844286365,0.05115540731008245,0.09666306961880312,0.08,-0.005869968766510789,0.005869968766510789,TRUE,0.04550766230872067,Moderate,8,low
eta_SI,0.07858688054106788,0.076927157681159,0.013649341003832957,0.05525538491634594,0.10979946504834993,0.05,0.02858688054106788,0.02858688054106788,FALSE,0.05454408013200399,Moderate,8,low
eta_SR,0.07698094503886715,0.0762012215412495,0.011394879365288891,0.05728164315279103,0.0987222907247763,0.08,-0.003019054961132847,0.003019054961132847,TRUE,0.04144064757198527,Moderate,8,low
eta_SS,0.07516176487348754,0.07447120313017191,0.012723501719847458,0.05469977517439182,0.10217678868721912,0.08,-0.0048382351265124635,0.0048382351265124635,TRUE,0.0474770135128273,Moderate,8,low
gamma,0.30383597014906555,0.2858826613909883,0.09062932006610804,0.17434824169817392,0.4984505257586207,0.25,0.05383597014906555,0.05383597014906555,TRUE,0.3241022840604468,Moderate,8,low
kappa,0.4165127735883626,0.4003770726770748,0.09822094816587733,0.265321416071157,0.6673457247182227,0.4,0.01651277358836256,0.01651277358836256,TRUE,0.40202430864706573,Moderate,8,low
p_E,0.6016558952657641,0.6015396117957925,0.04570770944717228,0.5161632008994367,0.7091777892504636,0.6,0.0016558952657641512,0.0016558952657641512,TRUE,0.19301458835102692,Moderate,8,low
p_I,0.8381162371375025,0.8395870534913146,0.030477046289766017,0.7746628300809855,0.8907152157847397,0.85,-0.011883762862497482,0.011883762862497482,TRUE,0.1160523857037542,Moderate,8,low
s,0.8992770316222568,0.8989917448356007,0.01132300056232574,0.8766735265010904,0.9204897990227857,0.9,-7.229683777432161e-4,7.229683777432161e-4,TRUE,0.04381627252169529,Moderate,8,low
tau_EE,0.07773607161720548,0.07554395769695016,0.013053278123440685,0.05755295634669306,0.10399532011504743,0.03,0.047736071617205486,0.047736071617205486,FALSE,0.046442363768354374,Moderate,8,low
tau_EI,0.07277521603688959,0.07049780453464098,0.014402975960559287,0.049196805888628244,0.10590789681600649,0.03,0.04277521603688959,0.04277521603688959,FALSE,0.05671109092737824,Moderate,8,low
tau_ER,0.07398678496875623,0.0742526147338052,0.012837382411785978,0.05013009677569459,0.09840560091707302,0.03,0.04398678496875623,0.04398678496875623,FALSE,0.048275504141378434,Moderate,8,low
tau_II,0.07609723145865682,0.07509244956872627,0.014943994800961752,0.05026416224353794,0.11060851886678032,0.07,0.0060972314586568155,0.0060972314586568155,TRUE,0.060344356623242376,Moderate,8,low
tau_IR,0.07382679860813816,0.0725862253819151,0.014084212984697756,0.049872010010301275,0.09901142292748777,0.03,0.043826798608138165,0.043826798608138165,FALSE,0.049139412917186494,Moderate,8,low
tau_RR,0.07560871944339127,0.07355716140060667,0.01459588944359457,0.05288975722840991,0.10896710448811105,0.03,0.045608719443391274,0.045608719443391274,FALSE,0.056077347259701135,Moderate,8,low
tau_SE,0.07568790140042451,0.07499673469854815,0.01644032122408131,0.0504843224296353,0.11221057156660497,0.03,0.045687901400424516,0.045687901400424516,FALSE,0.06172624913696967,Moderate,8,low
tau_SI,0.0744335584773114,0.07461244468165253,0.012985217683713557,0.05124393765832194,0.10126848988467949,0.06,0.014433558477311398,0.014433558477311398,TRUE,0.050024552226357544,Moderate,8,low
tau_SR,0.07759695047248881,0.0786951166452268,0.014889444956948526,0.050084863782636685,0.10957337979171564,0.03,0.04759695047248881,0.04759695047248881,FALSE,0.05948851600907895,Moderate,8,low
tau_SS,0.07670074499592741,0.07525002830073113,0.0137448690712228,0.05211252462326825,0.10384725920375917,0.03,0.04670074499592741,0.04670074499592741,FALSE,0.051734734580490924,Moderate,8,low
xi,0.06039339081277147,0.05684870659788696,0.022269770506765,0.02469397299519959,0.12849848220379584,0.05,0.01039339081277147,0.01039339081277147,TRUE,0.10380450920859624,Moderate,8,low
beta,0.2927262358675712,0.28539727853823904,0.06902846209503218,0.17890156616927047,0.43280284407878317,0.3,-0.007273764132428806,0.007273764132428806,TRUE,0.25390127790951267,Moderate,8,medium
c,0.9505781878661689,0.9509098257665163,0.006595525466066391,0.9370466864792533,0.9619713197906272,0.95,5.781878661689221e-4,5.781878661689221e-4,TRUE,0.024924633311373956,Moderate,8,medium
eta_EE,0.07470283030918157,0.07434711807473514,0.01291042083007908,0.042949608592374774,0.10058774537936115,0.08,-0.005297169690818435,0.005297169690818435,TRUE,0.05763813678698637,Moderate,8,medium
eta_EI,0.07561387913325567,0.07457971764685811,0.012650290651420091,0.05322320229832762,0.09813459742913627,0.08,-0.004386120866744336,0.004386120866744336,TRUE,0.044911395130808655,Moderate,8,medium
eta_ER,0.07678513716641192,0.07576594011005633,0.014191649837799232,0.051675068028296814,0.1068010527155949,0.08,-0.0032148628335880863,0.0032148628335880863,TRUE,0.05512598468729808,Moderate,8,medium
eta_II,0.07463289649235946,0.07290568729258906,0.0140518535273793,0.05124248159948732,0.10149453851067472,0.04,0.03463289649235946,0.03463289649235946,FALSE,0.0502520569111874,Moderate,8,medium
eta_IR,0.07826087102701289,0.07531970772678151,0.014603550354832908,0.05397134844593051,0.11278452284587358,0.08,-0.001739128972987114,0.001739128972987114,TRUE,0.05881317439994307,Moderate,8,medium
eta_RR,0.07568714985810092,0.07479236830140867,0.01391340902120837,0.0532735923964192,0.1052725938435231,0.08,-0.004312850141899083,0.004312850141899083,TRUE,0.0519990014471039,Moderate,8,medium
eta_SE,0.07703213994785138,0.0759951626282643,0.015107947573600447,0.051472710376743135,0.11545238266986502,0.08,-0.0029678600521486215,0.0029678600521486215,TRUE,0.06397967229312188,Moderate,8,medium
eta_SI,0.0735851645542579,0.07323524558437547,0.012866711401841646,0.04759138849704089,0.10055688810372677,0.05,0.023585164554257895,0.023585164554257895,TRUE,0.05296549960668588,Moderate,8,medium
eta_SR,0.0739960847376817,0.07352648696905881,0.010849407539782517,0.053287301348490315,0.094025702374287,0.08,-0.0060039152623183045,0.0060039152623183045,TRUE,0.04073840102579669,Moderate,8,medium
eta_SS,0.0777376966260666,0.07638295086747676,0.01487327254708778,0.05216261632446973,0.11093670652591892,0.08,-0.0022623033739334053,0.0022623033739334053,TRUE,0.058774090201449185,Moderate,8,medium
gamma,0.28268558925057363,0.2768150539813464,0.06096729330342429,0.17250454389142528,0.3872993622406472,0.25,0.03268558925057363,0.03268558925057363,TRUE,0.21479481834922193,Moderate,8,medium
kappa,0.37194811845484016,0.35986999819616083,0.0818402897181165,0.2392528785455821,0.5767324786532739,0.4,-0.028051881545159862,0.028051881545159862,TRUE,0.33747960010769185,Moderate,8,medium
p_E,0.5891002906392387,0.5936135691051637,0.04282010879171327,0.5059035189014693,0.6764201533987209,0.6,-0.010899709360761234,0.010899709360761234,TRUE,0.17051663449725152,Moderate,8,medium
p_I,0.8315563838396272,0.8347808488891362,0.03356131220179646,0.7626324044765931,0.8868142782901269,0.85,-0.018443616160372822,0.018443616160372822,TRUE,0.12418187381353385,Moderate,8,medium
s,0.8992750547260168,0.8993557686141378,0.010300519890726228,0.8797301409447463,0.9185938912286941,0.9,-7.249452739832574e-4,7.249452739832574e-4,TRUE,0.03886375028394773,Moderate,8,medium
tau_EE,0.07331995377077921,0.07188722884124145,0.01154820179293184,0.05385569424639064,0.09996725737513737,0.03,0.04331995377077921,0.04331995377077921,FALSE,0.04611156312874673,Moderate,8,medium
tau_EI,0.07202327186468443,0.07230124689451291,0.012996211577734238,0.05178670964121385,0.09819448450127471,0.03,0.042023271864684436,0.042023271864684436,FALSE,0.04640777486006086,Moderate,8,medium
tau_ER,0.07810946115903251,0.07787923896579302,0.014723634226991555,0.04980548570739477,0.1061022817549095,0.03,0.048109461159032516,0.048109461159032516,FALSE,0.05629679604751473,Moderate,8,medium
tau_II,0.07557073457119426,0.07539116504131148,0.0137602592135554,0.05105498202925503,0.10383856236740042,0.07,0.005570734571194252,0.005570734571194252,TRUE,0.0527835803381454,Moderate,8,medium
tau_IR,0.07524210567106246,0.07381861143136415,0.015475083739910097,0.05077480633027095,0.11269888052855714,0.03,0.04524210567106246,0.04524210567106246,FALSE,0.061924074198286196,Moderate,8,medium
tau_RR,0.07564180596047235,0.07464829564574926,0.013165830492596528,0.04753289645479934,0.10134015662073051,0.03,0.04564180596047235,0.04564180596047235,FALSE,0.05380726016593117,Moderate,8,medium
tau_SE,0.07483698572269401,0.07446022007475755,0.013118802342830175,0.05129113465274737,0.10577457824842351,0.03,0.04483698572269401,0.04483698572269401,FALSE,0.05448344359567614,Moderate,8,medium
tau_SI,0.0732350501738484,0.07213808745286927,0.014619251965404758,0.05070204269259708,0.10803936410201939,0.06,0.013235050173848406,0.013235050173848406,TRUE,0.05733732140942231,Moderate,8,medium
tau_SR,0.0753535819613256,0.07374269362341351,0.014252160482127255,0.048333292607939386,0.1022909889274401,0.03,0.045353581961325606,0.045353581961325606,FALSE,0.05395769631950071,Moderate,8,medium
tau_SS,0.07821186303023284,0.07667596798329548,0.013252426907268744,0.05673365093200688,0.10341759597724405,0.03,0.04821186303023284,0.04821186303023284,FALSE,0.04668394504523717,Moderate,8,medium
xi,0.0522553194842252,0.051397772729003616,0.014881366424753755,0.025806991199281197,0.0868441105075487,0.05,0.0022553194842252003,0.0022553194842252003,TRUE,0.0610371193082675,Moderate,8,medium
beta,0.2817595428010266,0.28283385991330734,0.05038337941575561,0.19980125841845023,0.3930511121643744,0.3,-0.01824045719897338,0.01824045719897338,TRUE,0.19324985374592415,Moderate,8,high
c,0.9501997699189674,0.950690211044195,0.006033189771423361,0.9368429352114684,0.9599216501379176,0.95,1.9976991896741847e-4,1.9976991896741847e-4,TRUE,0.023078714926449195,Moderate,8,high
eta_EE,0.07633911686169324,0.07598793788069247,0.011995404428183578,0.05108797807281504,0.09842480947024851,0.08,-0.0036608831383067586,0.0036608831383067586,TRUE,0.04733683139743347,Moderate,8,high
eta_EI,0.07550395385326462,0.07485180878449767,0.012112147881928027,0.05624545750074828,0.1005965292498748,0.08,-0.004496046146735377,0.004496046146735377,TRUE,0.044351071749126524,Moderate,8,high
eta_ER,0.07526966965043334,0.07395984790980173,0.013473531571475897,0.05316340439471229,0.10420813516055254,0.08,-0.004730330349566658,0.004730330349566658,TRUE,0.05104473076584025,Moderate,8,high
eta_II,0.07312192885337092,0.07320661600408503,0.01443072313390645,0.047236989568605975,0.1012167402178334,0.04,0.03312192885337092,0.03312192885337092,FALSE,0.05397975064922743,Moderate,8,high
